UID	Locale	Translation
ES-MC-MU-028	es	Moratalla
ES-MC-MU-029	es	Mula
ES-MC-MU-030	es	Murcia
ES-MC-MU-031	es	Ojós
ES-MC-MU-032	es	Pliego
ES-MC-MU-033	es	Puerto Lumbreras
ES-MC-MU-034	es	Ricote
ES-MC-MU-035	es	San Javier
ES-MC-MU-036	es	San Pedro del Pinatar
ES-MC-MU-901	es	Santomera
ES-MC-MU-037	es	Torre-Pacheco
ES-MC-MU-038	es	Las Torres de Cotillas
ES-MC-MU-039	es	Totana
ES-MC-MU-040	es	Ulea
ES-MC-MU-041	es	La Unión
ES-MC-MU-042	es	Villanueva del Río Segura
ES-MC-MU-043	es	Yecla
ES-NC-NA-001	es	Abáigar
ES-NC-NA-002	es	Abárzuza/Abartzuza
ES-NC-NA-003	es	Abaurregaina/Abaurrea Alta
ES-NC-NA-004	es	Abaurrepea/Abaurrea Baja
ES-NC-NA-005	es	Aberin
ES-NC-NA-006	es	Ablitas
ES-NC-NA-007	es	Adiós
ES-NC-NA-008	es	Aguilar de Codés
ES-NC-NA-009	es	Aibar/Oibar
ES-NC-NA-011	es	Allín/Allin
ES-NC-NA-012	es	Allo
ES-NC-NA-010	es	Altsasu/Alsasua
ES-NC-NA-013	es	Améscoa Baja
ES-NC-NA-014	es	Ancín/Antzin
ES-NC-NA-015	es	Andosilla
ES-NC-NA-016	es	Ansoáin/Antsoain
ES-NC-NA-017	es	Anue
ES-NC-NA-018	es	Añorbe
ES-NC-NA-019	es	Aoiz/Agoitz
ES-NC-NA-020	es	Araitz
ES-NC-NA-025	es	Arakil
ES-NC-NA-021	es	Aranarache/Aranaratxe
ES-NC-NA-023	es	Aranguren
ES-NC-NA-024	es	Arano
ES-NC-NA-022	es	Arantza
ES-NC-NA-026	es	Aras
ES-NC-NA-027	es	Arbizu
ES-NC-NA-028	es	Arce/Artzi
ES-NC-NA-029	es	Los Arcos
ES-NC-NA-030	es	Arellano
ES-NC-NA-031	es	Areso
ES-NC-NA-032	es	Arguedas
ES-NC-NA-033	es	Aria
ES-NC-NA-034	es	Aribe
ES-NC-NA-035	es	Armañanzas
ES-NC-NA-036	es	Arróniz
ES-NC-NA-037	es	Arruazu
ES-NC-NA-038	es	Artajona
ES-NC-NA-039	es	Artazu
ES-NC-NA-040	es	Atez/Atetz
ES-NC-NA-058	es	Auritz/Burguete
ES-NC-NA-041	es	Ayegui/Aiegi
ES-NC-NA-042	es	Azagra
ES-NC-NA-043	es	Azuelo
ES-NC-NA-044	es	Bakaiku
ES-NC-NA-901	es	Barañáin/Barañain
ES-NC-NA-045	es	Barásoain
ES-NC-NA-046	es	Barbarin
ES-NC-NA-047	es	Bargota
ES-NC-NA-048	es	Barillas
ES-NC-NA-049	es	Basaburua
ES-NC-NA-050	es	Baztan
ES-NC-NA-137	es	Beintza-Labaien
ES-NC-NA-051	es	Beire
ES-NC-NA-052	es	Belascoáin
ES-NC-NA-250	es	Bera
ES-NC-NA-053	es	Berbinzana
ES-NC-NA-905	es	Beriáin
ES-NC-NA-902	es	Berrioplano/Berriobeiti
ES-NC-NA-903	es	Berriozar
ES-NC-NA-054	es	Bertizarana
ES-NC-NA-055	es	Betelu
ES-NC-NA-253	es	Bidaurreta
ES-NC-NA-056	es	Biurrun-Olcoz
ES-NC-NA-057	es	Buñuel
ES-NC-NA-059	es	Burgui/Burgi
ES-NC-NA-060	es	Burlada/Burlata
ES-NC-NA-061	es	El Busto
ES-NC-NA-062	es	Cabanillas
ES-NC-NA-063	es	Cabredo
ES-NC-NA-064	es	Cadreita
ES-NC-NA-065	es	Caparroso
ES-NC-NA-066	es	Cárcar
ES-NC-NA-067	es	Carcastillo
ES-NC-NA-068	es	Cascante
ES-NC-NA-069	es	Cáseda
ES-NC-NA-070	es	Castejón
ES-NC-NA-071	es	Castillonuevo
ES-NC-NA-193	es	Cendea de Olza/Oltza Zendea
ES-NC-NA-072	es	Cintruénigo
ES-NC-NA-074	es	Cirauqui/Zirauki
ES-NC-NA-075	es	Ciriza/Ziritza
ES-NC-NA-076	es	Cizur
ES-NC-NA-077	es	Corella
ES-NC-NA-078	es	Cortes
ES-NC-NA-079	es	Desojo
ES-NC-NA-080	es	Dicastillo
ES-NC-NA-081	es	Donamaria
ES-NC-NA-221	es	Doneztebe/Santesteban
ES-NC-NA-083	es	Echarri/Etxarri
ES-NC-NA-087	es	Elgorriaga
ES-NC-NA-089	es	Enériz/Eneritz
ES-NC-NA-090	es	Eratsun
ES-NC-NA-091	es	Ergoiena
ES-NC-NA-092	es	Erro
ES-NC-NA-094	es	Eslava
ES-NC-NA-095	es	Esparza de Salazar/Espartza Zaraitzu
ES-NC-NA-096	es	Espronceda
ES-NC-NA-097	es	Estella-Lizarra
ES-NC-NA-098	es	Esteribar
ES-NC-NA-099	es	Etayo
ES-NC-NA-082	es	Etxalar
ES-NC-NA-084	es	Etxarri Aranatz
ES-NC-NA-085	es	Etxauri
ES-NC-NA-100	es	Eulate
ES-NC-NA-101	es	Ezcabarte
ES-NC-NA-093	es	Ezcároz/Ezkaroze
ES-NC-NA-102	es	Ezkurra
ES-NC-NA-103	es	Ezprogui
ES-NC-NA-104	es	Falces
ES-NC-NA-105	es	Fitero
ES-NC-NA-106	es	Fontellas
ES-NC-NA-107	es	Funes
ES-NC-NA-108	es	Fustiñana
ES-NC-NA-109	es	Galar
ES-NC-NA-110	es	Gallipienzo/Galipentzu
ES-NC-NA-111	es	Gallués/Galoze
ES-NC-NA-112	es	Garaioa
ES-NC-NA-113	es	Garde
ES-NC-NA-114	es	Garínoain
ES-NC-NA-115	es	Garralda
ES-NC-NA-116	es	Genevilla
ES-NC-NA-117	es	Goizueta
ES-NC-NA-118	es	Goñi
ES-NC-NA-119	es	Güesa/Gorza
ES-NC-NA-120	es	Guesálaz/Gesalatz
ES-NC-NA-121	es	Guirguillano
ES-NC-NA-256	es	Hiriberri/Villanueva de Aezkoa
ES-NC-NA-122	es	Huarte/Uharte
ES-NC-NA-124	es	Ibargoiti
ES-NC-NA-259	es	Igantzi
ES-NC-NA-125	es	Igúzquiza
ES-NC-NA-126	es	Imotz
ES-NC-NA-127	es	Irañeta
ES-NC-NA-904	es	Irurtzun
ES-NC-NA-128	es	Isaba/Izaba
ES-NC-NA-129	es	Ituren
ES-NC-NA-130	es	Iturmendi
ES-NC-NA-131	es	Iza/Itza
ES-NC-NA-132	es	Izagaondoa
ES-NC-NA-133	es	Izalzu/Itzaltzu
ES-NC-NA-134	es	Jaurrieta
ES-NC-NA-135	es	Javier
ES-NC-NA-136	es	Juslapeña
ES-NC-NA-138	es	Lakuntza
ES-NC-NA-139	es	Lana
ES-NC-NA-140	es	Lantz
ES-NC-NA-141	es	Lapoblación
ES-NC-NA-142	es	Larraga
ES-NC-NA-143	es	Larraona
ES-NC-NA-144	es	Larraun
ES-NC-NA-145	es	Lazagurría
ES-NC-NA-146	es	Leache/Leatxe
ES-NC-NA-147	es	Legarda
ES-NC-NA-148	es	Legaria
ES-NC-NA-149	es	Leitza
ES-NC-NA-908	es	Lekunberri
ES-NC-NA-150	es	Leoz/Leotz
ES-NC-NA-151	es	Lerga
ES-NC-NA-152	es	Lerín
ES-NC-NA-153	es	Lesaka
ES-NC-NA-154	es	Lezáun
ES-NC-NA-155	es	Liédena
ES-NC-NA-156	es	Lizoáin-Arriasgoiti
ES-NC-NA-157	es	Lodosa
ES-NC-NA-158	es	Lónguida/Longida
ES-NC-NA-159	es	Lumbier
ES-NC-NA-160	es	Luquin
ES-NC-NA-248	es	Luzaide/Valcarlos
ES-NC-NA-161	es	Mañeru
ES-NC-NA-162	es	Marañón
ES-NC-NA-163	es	Marcilla
ES-NC-NA-164	es	Mélida
ES-NC-NA-165	es	Mendavia
ES-NC-NA-166	es	Mendaza
ES-NC-NA-167	es	Mendigorría
ES-NC-NA-168	es	Metauten
ES-NC-NA-169	es	Milagro
ES-NC-NA-170	es	Mirafuentes
ES-NC-NA-171	es	Miranda de Arga
ES-NC-NA-172	es	Monreal/Elo
ES-NC-NA-173	es	Monteagudo
ES-NC-NA-174	es	Morentin
ES-NC-NA-175	es	Mues
ES-NC-NA-176	es	Murchante
ES-NC-NA-177	es	Murieta
ES-NC-NA-178	es	Murillo el Cuende
ES-NC-NA-179	es	Murillo el Fruto
ES-NC-NA-180	es	Muruzábal
ES-NC-NA-181	es	Navascués/Nabaskoze
ES-NC-NA-182	es	Nazar
ES-NC-NA-088	es	Noáin (Valle de Elorz)/Noain (Elortzibar)
ES-NC-NA-183	es	Obanos
ES-NC-NA-185	es	Ochagavía/Otsagabia
ES-NC-NA-184	es	Oco
ES-NC-NA-186	es	Odieta
ES-NC-NA-187	es	Oiz
ES-NC-NA-188	es	Olaibar
ES-NC-NA-189	es	Olazti/Olazagutía
ES-NC-NA-190	es	Olejua
ES-NC-NA-191	es	Olite/Erriberri
ES-NC-NA-192	es	Olóriz/Oloritz
ES-NC-NA-195	es	Orbaizeta
ES-NC-NA-196	es	Orbara
ES-NC-NA-197	es	Orísoain
ES-NC-NA-906	es	Orkoien
ES-NC-NA-198	es	Oronz/Orontze
ES-NC-NA-199	es	Oroz-Betelu/Orotz-Betelu
ES-NC-NA-211	es	Orreaga/Roncesvalles
ES-NC-NA-200	es	Oteiza
ES-NC-NA-201	es	Pamplona/Iruña
ES-NC-NA-202	es	Peralta/Azkoien
ES-NC-NA-203	es	Petilla de Aragón
ES-NC-NA-204	es	Piedramillera
ES-NC-NA-205	es	Pitillas
ES-NC-NA-206	es	Puente la Reina/Gares
ES-NC-NA-207	es	Pueyo
ES-NC-NA-208	es	Ribaforada
ES-NC-NA-209	es	Romanzado
ES-NC-NA-210	es	Roncal/Erronkari
ES-NC-NA-212	es	Sada
ES-NC-NA-213	es	Saldías
ES-NC-NA-214	es	Salinas de Oro/Jaitz
ES-NC-NA-215	es	San Adrián
ES-NC-NA-217	es	San Martín de Unx
ES-NC-NA-216	es	Sangüesa/Zangoza
ES-NC-NA-219	es	Sansol
ES-NC-NA-220	es	Santacara
ES-NC-NA-222	es	Sarriés/Sartze
ES-NC-NA-223	es	Sartaguda
ES-NC-NA-224	es	Sesma
ES-NC-NA-225	es	Sorlada
ES-NC-NA-226	es	Sunbilla
ES-NC-NA-227	es	Tafalla
ES-NC-NA-228	es	Tiebas-Muruarte de Reta
ES-NC-NA-229	es	Tirapu
ES-NC-NA-230	es	Torralba del Río
ES-NC-NA-231	es	Torres del Río
ES-NC-NA-232	es	Tudela
ES-NC-NA-233	es	Tulebras
ES-NC-NA-234	es	Ucar
ES-NC-NA-123	es	Uharte Arakil
ES-NC-NA-235	es	Ujué
ES-NC-NA-236	es	Ultzama
ES-NC-NA-237	es	Unciti
ES-NC-NA-238	es	Unzué/Untzue
ES-NC-NA-239	es	Urdazubi/Urdax
ES-NC-NA-240	es	Urdiain
ES-NC-NA-241	es	Urraul Alto
ES-NC-NA-242	es	Urraul Bajo
ES-NC-NA-244	es	Urroz
ES-NC-NA-243	es	Urroz-Villa
ES-NC-NA-245	es	Urzainqui/Urzainki
ES-NC-NA-246	es	Uterga
ES-NC-NA-247	es	Uztárroz/Uztarroze
ES-NC-NA-086	es	Valle de Egüés/Eguesibar
ES-NC-NA-194	es	Valle de Ollo/Ollaran
ES-NC-NA-260	es	Valle de Yerri/Deierri
ES-NC-NA-249	es	Valtierra
ES-NC-NA-251	es	Viana
ES-NC-NA-252	es	Vidángoz/Bidankoze
ES-NC-NA-254	es	Villafranca
ES-NC-NA-255	es	Villamayor de Monjardín
ES-NC-NA-257	es	Villatuerta
ES-NC-NA-258	es	Villava/Atarrabia
ES-NC-NA-261	es	Yesa
ES-NC-NA-262	es	Zabalza/Zabaltza
ES-NC-NA-073	es	Ziordia
ES-NC-NA-907	es	Zizur Mayor/Zizur Nagusia
ES-NC-NA-263	es	Zubieta
ES-NC-NA-264	es	Zugarramurdi
ES-NC-NA-265	es	Zúñiga
ES-GA-OR-001	es	Allariz
ES-GA-OR-002	es	Amoeiro
ES-GA-OR-003	es	A Arnoia
ES-GA-OR-004	es	Avión
ES-GA-OR-005	es	Baltar
ES-GA-OR-006	es	Bande
ES-GA-OR-007	es	Baños de Molgas
ES-GA-OR-008	es	Barbadás
ES-GA-OR-009	es	O Barco de Valdeorras
ES-GA-OR-010	es	Beade
ES-GA-OR-011	es	Beariz
ES-GA-OR-012	es	Os Blancos
ES-GA-OR-013	es	Boborás
ES-GA-OR-014	es	A Bola
ES-GA-OR-015	es	O Bolo
ES-GA-OR-016	es	Calvos de Randín
ES-GA-OR-018	es	Carballeda de Avia
ES-GA-OR-017	es	Carballeda de Valdeorras
ES-GA-OR-019	es	O Carballiño
ES-GA-OR-020	es	Cartelle
ES-GA-OR-022	es	Castrelo de Miño
ES-GA-OR-021	es	Castrelo do Val
ES-GA-OR-023	es	Castro Caldelas
ES-GA-OR-024	es	Celanova
ES-GA-OR-025	es	Cenlle
ES-GA-OR-029	es	Chandrexa de Queixa
ES-GA-OR-026	es	Coles
ES-GA-OR-027	es	Cortegada
ES-GA-OR-028	es	Cualedro
ES-GA-OR-030	es	Entrimo
ES-GA-OR-031	es	Esgos
ES-GA-OR-033	es	Gomesende
ES-GA-OR-034	es	A Gudiña
ES-GA-OR-035	es	O Irixo
ES-GA-OR-038	es	Larouco
ES-GA-OR-039	es	Laza
ES-GA-OR-040	es	Leiro
ES-GA-OR-041	es	Lobeira
ES-GA-OR-042	es	Lobios
ES-GA-OR-043	es	Maceda
ES-GA-OR-044	es	Manzaneda
ES-GA-OR-045	es	Maside
ES-GA-OR-046	es	Melón
ES-GA-OR-047	es	A Merca
ES-GA-OR-048	es	A Mezquita
ES-GA-OR-049	es	Montederramo
ES-GA-OR-050	es	Monterrei
ES-GA-OR-051	es	Muíños
ES-GA-OR-052	es	Nogueira de Ramuín
ES-GA-OR-053	es	Oímbra
ES-GA-OR-054	es	Ourense
ES-GA-OR-055	es	Paderne de Allariz
ES-GA-OR-056	es	Padrenda
ES-GA-OR-057	es	Parada de Sil
ES-GA-OR-058	es	O Pereiro de Aguiar
ES-GA-OR-059	es	A Peroxa
ES-GA-OR-060	es	Petín
ES-GA-OR-061	es	Piñor
ES-GA-OR-063	es	A Pobra de Trives
ES-GA-OR-064	es	Pontedeva
ES-GA-OR-062	es	Porqueira
ES-GA-OR-065	es	Punxín
ES-GA-OR-066	es	Quintela de Leirado
ES-GA-OR-067	es	Rairiz de Veiga
ES-GA-OR-068	es	Ramirás
ES-GA-OR-069	es	Ribadavia
ES-GA-OR-071	es	Riós
ES-GA-OR-072	es	A Rúa
ES-GA-OR-073	es	Rubiá
ES-GA-OR-074	es	San Amaro
ES-GA-OR-075	es	San Cibrao das Viñas
ES-GA-OR-076	es	San Cristovo de Cea
ES-GA-OR-070	es	San Xoán de Río
ES-GA-OR-077	es	Sandiás
ES-GA-OR-078	es	Sarreaus
ES-GA-OR-079	es	Taboadela
ES-GA-OR-080	es	A Teixeira
ES-GA-OR-081	es	Toén
ES-GA-OR-082	es	Trasmiras
ES-GA-OR-083	es	A Veiga
ES-GA-OR-084	es	Verea
ES-GA-OR-085	es	Verín
ES-GA-OR-086	es	Viana do Bolo
ES-GA-OR-087	es	Vilamarín
ES-GA-OR-088	es	Vilamartín de Valdeorras
ES-GA-OR-089	es	Vilar de Barrio
ES-GA-OR-090	es	Vilar de Santos
ES-GA-OR-091	es	Vilardevós
ES-GA-OR-092	es	Vilariño de Conso
ES-GA-OR-032	es	Xinzo de Limia
ES-GA-OR-036	es	Xunqueira de Ambía
ES-GA-OR-037	es	Xunqueira de Espadanedo
ES-AS-O-001	es	Allande
ES-AS-O-002	es	Aller
ES-AS-O-003	es	Amieva
ES-AS-O-004	es	Avilés
ES-AS-O-005	es	Belmonte de Miranda
ES-AS-O-006	es	Bimenes
ES-AS-O-007	es	Boal
ES-AS-O-008	es	Cabrales
ES-AS-O-009	es	Cabranes
ES-AS-O-010	es	Candamo
ES-AS-O-012	es	Cangas de Onís
ES-AS-O-011	es	Cangas del Narcea
ES-AS-O-013	es	Caravia
ES-AS-O-014	es	Carreño
ES-AS-O-015	es	Caso
ES-AS-O-016	es	Castrillón
ES-AS-O-017	es	Castropol
ES-AS-O-018	es	Coaña
ES-AS-O-019	es	Colunga
ES-AS-O-020	es	Corvera de Asturias
ES-AS-O-021	es	Cudillero
ES-AS-O-022	es	Degaña
ES-AS-O-023	es	El Franco
ES-AS-O-024	es	Gijón
ES-AS-O-025	es	Gozón
ES-AS-O-026	es	Grado
ES-AS-O-027	es	Grandas de Salime
ES-AS-O-028	es	Ibias
ES-AS-O-029	es	Illano
ES-AS-O-030	es	Illas
ES-AS-O-031	es	Langreo
ES-AS-O-032	es	Laviana
ES-AS-O-033	es	Lena
ES-AS-O-035	es	Llanera
ES-AS-O-036	es	Llanes
ES-AS-O-037	es	Mieres
ES-AS-O-038	es	Morcín
ES-AS-O-039	es	Muros de Nalón
ES-AS-O-040	es	Nava
ES-AS-O-041	es	Navia
ES-AS-O-042	es	Noreña
ES-AS-O-043	es	Onís
ES-AS-O-044	es	Oviedo
ES-AS-O-045	es	Parres
ES-AS-O-046	es	Peñamellera Alta
ES-AS-O-047	es	Peñamellera Baja
ES-AS-O-048	es	Pesoz
ES-AS-O-049	es	Piloña
ES-AS-O-050	es	Ponga
ES-AS-O-051	es	Pravia
ES-AS-O-052	es	Proaza
ES-AS-O-053	es	Quirós
ES-AS-O-054	es	Las Regueras
ES-AS-O-055	es	Ribadedeva
ES-AS-O-056	es	Ribadesella
ES-AS-O-057	es	Ribera de Arriba
ES-AS-O-058	es	Riosa
ES-AS-O-059	es	Salas
ES-AS-O-061	es	San Martín de Oscos
ES-AS-O-060	es	San Martín del Rey Aurelio
ES-AS-O-063	es	San Tirso de Abres
ES-AS-O-062	es	Santa Eulalia de Oscos
ES-AS-O-064	es	Santo Adriano
ES-AS-O-065	es	Sariego
ES-AS-O-066	es	Siero
ES-AS-O-067	es	Sobrescobio
ES-AS-O-068	es	Somiedo
ES-AS-O-069	es	Soto del Barco
ES-AS-O-070	es	Tapia de Casariego
ES-AS-O-071	es	Taramundi
ES-AS-O-072	es	Teverga
ES-AS-O-073	es	Tineo
ES-AS-O-034	es	Valdés
ES-AS-O-074	es	Vegadeo
ES-AS-O-075	es	Villanueva de Oscos
ES-AS-O-076	es	Villaviciosa
ES-AS-O-077	es	Villayón
ES-AS-O-078	es	Yernes y Tameza
ES-CL-P-001	es	Abarca de Campos
ES-CL-P-003	es	Abia de las Torres
ES-CL-P-004	es	Aguilar de Campoo
ES-CL-P-005	es	Alar del Rey
ES-CL-P-006	es	Alba de Cerrato
ES-CL-P-009	es	Amayuelas de Arriba
ES-CL-P-010	es	Ampudia
ES-CL-P-011	es	Amusco
ES-CL-P-012	es	Antigüedad
ES-CL-P-015	es	Arconada
ES-CL-P-017	es	Astudillo
ES-CL-P-018	es	Autilla del Pino
ES-CL-P-019	es	Autillo de Campos
ES-CL-P-020	es	Ayuela
ES-CL-P-022	es	Baltanás
ES-CL-P-024	es	Baquerín de Campos
ES-CL-P-025	es	Bárcena de Campos
ES-CL-P-027	es	Barruelo de Santullán
ES-CL-P-028	es	Báscones de Ojeda
ES-CL-P-029	es	Becerril de Campos
ES-CL-P-031	es	Belmonte de Campos
ES-CL-P-032	es	Berzosilla
ES-CL-P-033	es	Boada de Campos
ES-CL-P-035	es	Boadilla de Rioseco
ES-CL-P-034	es	Boadilla del Camino
ES-CL-P-036	es	Brañosera
ES-CL-P-037	es	Buenavista de Valdavia
ES-CL-P-038	es	Bustillo de la Vega
ES-CL-P-039	es	Bustillo del Páramo de Carrión
ES-CL-P-041	es	Calahorra de Boedo
ES-CL-P-042	es	Calzada de los Molinos
ES-CL-P-045	es	Capillas
ES-CL-P-046	es	Cardeñosa de Volpejera
ES-CL-P-047	es	Carrión de los Condes
ES-CL-P-048	es	Castil de Vela
ES-CL-P-049	es	Castrejón de la Peña
ES-CL-P-050	es	Castrillo de Don Juan
ES-CL-P-051	es	Castrillo de Onielo
ES-CL-P-052	es	Castrillo de Villavega
ES-CL-P-053	es	Castromocho
ES-CL-P-055	es	Cervatos de la Cueza
ES-CL-P-056	es	Cervera de Pisuerga
ES-CL-P-057	es	Cevico de la Torre
ES-CL-P-058	es	Cevico Navero
ES-CL-P-059	es	Cisneros
ES-CL-P-060	es	Cobos de Cerrato
ES-CL-P-061	es	Collazos de Boedo
ES-CL-P-062	es	Congosto de Valdavia
ES-CL-P-063	es	Cordovilla la Real
ES-CL-P-066	es	Cubillas de Cerrato
ES-CL-P-067	es	Dehesa de Montejo
ES-CL-P-068	es	Dehesa de Romanos
ES-CL-P-069	es	Dueñas
ES-CL-P-070	es	Espinosa de Cerrato
ES-CL-P-071	es	Espinosa de Villagonzalo
ES-CL-P-072	es	Frechilla
ES-CL-P-073	es	Fresno del Río
ES-CL-P-074	es	Frómista
ES-CL-P-076	es	Fuentes de Nava
ES-CL-P-077	es	Fuentes de Valdepero
ES-CL-P-079	es	Grijota
ES-CL-P-080	es	Guardo
ES-CL-P-081	es	Guaza de Campos
ES-CL-P-082	es	Hérmedes de Cerrato
ES-CL-P-083	es	Herrera de Pisuerga
ES-CL-P-084	es	Herrera de Valdecañas
ES-CL-P-086	es	Hontoria de Cerrato
ES-CL-P-087	es	Hornillos de Cerrato
ES-CL-P-088	es	Husillos
ES-CL-P-089	es	Itero de la Vega
ES-CL-P-091	es	Lagartos
ES-CL-P-092	es	Lantadilla
ES-CL-P-094	es	Ledigos
ES-CL-P-903	es	Loma de Ucieza
ES-CL-P-096	es	Lomas
ES-CL-P-098	es	Magaz de Pisuerga
ES-CL-P-099	es	Manquillos
ES-CL-P-100	es	Mantinos
ES-CL-P-101	es	Marcilla de Campos
ES-CL-P-102	es	Mazariegos
ES-CL-P-103	es	Mazuecos de Valdeginate
ES-CL-P-104	es	Melgar de Yuso
ES-CL-P-106	es	Meneses de Campos
ES-CL-P-107	es	Micieces de Ojeda
ES-CL-P-108	es	Monzón de Campos
ES-CL-P-109	es	Moratinos
ES-CL-P-110	es	Mudá
ES-CL-P-112	es	Nogal de las Huertas
ES-CL-P-113	es	Olea de Boedo
ES-CL-P-114	es	Olmos de Ojeda
ES-CL-P-116	es	Osornillo
ES-CL-P-901	es	Osorno la Mayor
ES-CL-P-120	es	Palencia
ES-CL-P-121	es	Palenzuela
ES-CL-P-122	es	Páramo de Boedo
ES-CL-P-123	es	Paredes de Nava
ES-CL-P-124	es	Payo de Ojeda
ES-CL-P-125	es	Pedraza de Campos
ES-CL-P-126	es	Pedrosa de la Vega
ES-CL-P-127	es	Perales
ES-CL-P-904	es	La Pernía
ES-CL-P-129	es	Pino del Río
ES-CL-P-130	es	Piña de Campos
ES-CL-P-131	es	Población de Arroyo
ES-CL-P-132	es	Población de Campos
ES-CL-P-133	es	Población de Cerrato
ES-CL-P-134	es	Polentinos
ES-CL-P-135	es	Pomar de Valdivia
ES-CL-P-136	es	Poza de la Vega
ES-CL-P-137	es	Pozo de Urama
ES-CL-P-139	es	Prádanos de Ojeda
ES-CL-P-140	es	La Puebla de Valdavia
ES-CL-P-141	es	Quintana del Puente
ES-CL-P-143	es	Quintanilla de Onsoña
ES-CL-P-146	es	Reinoso de Cerrato
ES-CL-P-147	es	Renedo de la Vega
ES-CL-P-149	es	Requena de Campos
ES-CL-P-151	es	Respenda de la Peña
ES-CL-P-152	es	Revenga de Campos
ES-CL-P-154	es	Revilla de Collazos
ES-CL-P-155	es	Ribas de Campos
ES-CL-P-156	es	Riberos de la Cueza
ES-CL-P-157	es	Saldaña
ES-CL-P-158	es	Salinas de Pisuerga
ES-CL-P-159	es	San Cebrián de Campos
ES-CL-P-160	es	San Cebrián de Mudá
ES-CL-P-161	es	San Cristóbal de Boedo
ES-CL-P-163	es	San Mamés de Campos
ES-CL-P-165	es	San Román de la Cuba
ES-CL-P-167	es	Santa Cecilia del Alcor
ES-CL-P-168	es	Santa Cruz de Boedo
ES-CL-P-169	es	Santervás de la Vega
ES-CL-P-170	es	Santibáñez de Ecla
ES-CL-P-171	es	Santibáñez de la Peña
ES-CL-P-174	es	Santoyo
ES-CL-P-175	es	La Serna
ES-CL-P-177	es	Soto de Cerrato
ES-CL-P-176	es	Sotobañado y Priorato
ES-CL-P-178	es	Tabanera de Cerrato
ES-CL-P-179	es	Tabanera de Valdavia
ES-CL-P-180	es	Támara de Campos
ES-CL-P-181	es	Tariego de Cerrato
ES-CL-P-182	es	Torquemada
ES-CL-P-184	es	Torremormojón
ES-CL-P-185	es	Triollo
ES-CL-P-186	es	Valbuena de Pisuerga
ES-CL-P-189	es	Valdeolmillos
ES-CL-P-190	es	Valderrábano
ES-CL-P-192	es	Valde-Ucieza
ES-CL-P-196	es	Valle de Cerrato
ES-CL-P-902	es	Valle del Retortillo
ES-CL-P-199	es	Velilla del Río Carrión
ES-CL-P-023	es	Venta de Baños
ES-CL-P-201	es	Vertavillo
ES-CL-P-093	es	La Vid de Ojeda
ES-CL-P-202	es	Villabasta de Valdavia
ES-CL-P-204	es	Villacidaler
ES-CL-P-205	es	Villaconancio
ES-CL-P-206	es	Villada
ES-CL-P-208	es	Villaeles de Valdavia
ES-CL-P-210	es	Villahán
ES-CL-P-211	es	Villaherreros
ES-CL-P-213	es	Villalaco
ES-CL-P-214	es	Villalba de Guardo
ES-CL-P-215	es	Villalcázar de Sirga
ES-CL-P-216	es	Villalcón
ES-CL-P-217	es	Villalobón
ES-CL-P-218	es	Villaluenga de la Vega
ES-CL-P-220	es	Villamartín de Campos
ES-CL-P-221	es	Villamediana
ES-CL-P-222	es	Villameriel
ES-CL-P-223	es	Villamoronta
ES-CL-P-224	es	Villamuera de la Cueza
ES-CL-P-225	es	Villamuriel de Cerrato
ES-CL-P-227	es	Villanueva del Rebollar
ES-CL-P-228	es	Villanuño de Valdavia
ES-CL-P-229	es	Villaprovedo
ES-CL-P-230	es	Villarmentero de Campos
ES-CL-P-231	es	Villarrabé
ES-CL-P-232	es	Villarramiel
ES-CL-P-233	es	Villasarracino
ES-CL-P-234	es	Villasila de Valdavia
ES-CL-P-236	es	Villaturde
ES-CL-P-237	es	Villaumbrales
ES-CL-P-238	es	Villaviudas
ES-CL-P-240	es	Villerías de Campos
ES-CL-P-241	es	Villodre
ES-CL-P-242	es	Villodrigo
ES-CL-P-243	es	Villoldo
ES-CL-P-245	es	Villota del Páramo
ES-CL-P-246	es	Villovieco
ES-CN-GC-GC-001	es	Agaete
ES-CN-GC-GC-002	es	Agüimes
ES-CN-GC-GC-020	es	La Aldea de San Nicolás
ES-CN-GC-FU-003	es	Antigua
ES-CN-GC-LA-004	es	Arrecife
ES-CN-GC-GC-005	es	Artenara
ES-CN-GC-GC-006	es	Arucas
ES-CN-GC-FU-007	es	Betancuria
ES-CN-GC-GC-008	es	Firgas
ES-CN-GC-GC-009	es	Gáldar
ES-CN-GC-LA-010	es	Haría
ES-CN-GC-GC-011	es	Ingenio
ES-CN-GC-GC-012	es	Mogán
ES-CN-GC-GC-013	es	Moya
ES-CN-GC-FU-014	es	La Oliva
ES-CN-GC-FU-015	es	Pájara
ES-CN-GC-GC-016	es	Las Palmas de Gran Canaria
ES-CN-GC-FU-017	es	Puerto del Rosario
ES-CN-GC-LA-018	es	San Bartolomé
ES-CN-GC-GC-019	es	San Bartolomé de Tirajana
ES-CN-GC-GC-021	es	Santa Brígida
ES-CN-GC-GC-022	es	Santa Lucía de Tirajana
ES-CN-GC-GC-023	es	Santa María de Guía de Gran Canaria
ES-CN-GC-LA-024	es	Teguise
ES-CN-GC-GC-025	es	Tejeda
ES-CN-GC-GC-026	es	Telde
ES-CN-GC-GC-027	es	Teror
ES-CN-GC-LA-028	es	Tías
ES-CN-GC-LA-029	es	Tinajo
